Cell Line1,Cell Line2,Cell Line3,Protein,Gene,Descrip,Type,Cond
14.544993386794909,10.495242690351068,15.188054284832303,Q9H307,PININ,Pinin OS=Homo sapiens GN=PNN PE=1 SV=4,H,TI_PPHE
6.1840469987086095,7.85409600379739,6.301496135267651,Q99471,PFD5,Prefoldin subunit 5 OS=Homo sapiens GN=PFDN5 PE=1 SV=2,H,TI_PPHE
13.120204038217413,8.28669803792591,6.494000643551177,Q9NZM1,MYOF,Isoform 2 of Myoferlin OS=Homo sapiens GN=MYOF,H,TI_PPHE
7.143700318281723,8.109216376347645,7.829538419231952,P50452,SPB8,Serpin B8 OS=Homo sapiens GN=SERPINB8 PE=1 SV=2,H,TI_PPHE
11.525534724350015,11.862272743261027,11.979466781081703,P30086,PEBP1,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3,H,TI_PPHE
9.5746530227719,10.195683612149866,9.57444341863452,P35606,COPB2,Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2,H,TI_PPHE
7.189992603465301,7.519868091661461,7.9012300015303945,Q5T7P8-2,SYT6,Isoform 2 of Synaptotagmin-6 OS=Homo sapiens GN=SYT6,H,TI_PPHE
7.1712533812226695,7.153368524850483,7.489185265492611,Q92598-2,HS105,Isoform Beta of Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1,H,TI_PPHE
11.396279795865938,10.84180640364782,9.361986362572681,P63241,IF5A1,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens GN=EIF5A PE=1 SV=2,H,TI_PPHE
9.55172219839124,10.403884848699446,10.785269777427098,P62837,UB2D2,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1,H,TI_PPHE
12.219021800643262,12.244796330115506,12.384486940004154,P62266,RS23,40S ribosomal protein S23 OS=Homo sapiens GN=RPS23 PE=1 SV=3,H,TI_PPHE
8.091146699968547,8.89739804470927,8.06113622088113,P60953,CDC42,Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2,H,TI_PPHE
10.23792964886295,9.79649015237211,9.015574601924193,P41250,GARS,Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,H,TI_PPHE
11.282699991847315,11.565209076636366,11.82607732362622,P52597,HNRPF,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3,H,TI_PPHE
12.292457584545167,13.148920921321057,12.843122666818024,P10599-2,THIO,Isoform 2 of Thioredoxin OS=Homo sapiens GN=TXN,H,TI_PPHE
11.261238049019623,12.802833606640002,12.902303118066238,P62861,RS30,40S ribosomal protein S30 OS=Homo sapiens GN=FAU PE=1 SV=1,H,TI_PPHE
10.782990127519051,10.617627380227676,6.800804277619649,P49721,PSB2,Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1,H,TI_PPHE
13.191945437958656,13.295118622968259,13.723334631136074,P46776,RL27A,60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2,H,TI_PPHE
11.813502246934492,11.550287635434472,10.180127507729438,P25787,PSA2,Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=2,H,TI_PPHE
9.906754411748443,9.747232646352886,6.53756813873188,P68036,UB2L3,Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens GN=UBE2L3 PE=1 SV=1,H,TI_PPHE
10.015065104027403,9.229272865209007,7.212409065842292,P08195,4F2,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,H,TI_PPHE
7.744135182379104,5.900537900715976,8.046111337618704,P46821,MAP1B,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2,H,TI_PPHE
12.333470454844498,12.347905543079753,11.931789142391029,P05386,RLA1,60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1,H,TI_PPHE
11.40495388053229,11.914389271268723,11.901565501384939,O14558,HSPB6,Heat shock protein beta-6 OS=Homo sapiens GN=HSPB6 PE=1 SV=2,H,TI_PPHE
12.15266460131004,12.532027257981666,12.760462363230369,A6PVY3,F177B,Protein FAM177B OS=Homo sapiens GN=FAM177B PE=2 SV=1,H,TI_PPHE
8.08484713375683,8.80592774960086,9.670524526235498,P46777,RL5,60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3,H,TI_PPHE
5.583030750388732,9.928296752697152,11.130768272838166,P18621,RL17,60S ribosomal protein L17 OS=Homo sapiens GN=RPL17 PE=1 SV=3,H,TI_PPHE
